| hostname | job_id| fail_time           | category | reason | description                      | text     | jf_id   | nodes
| titan    |3014697| 2016-10-27 15:25:33 | hardware | system | GPU DBE                          | Node c16-2c2s1n2 GPU DBE on GPU|2935868|c16-2c2s1n2
| titan    |3014697| 2016-10-27 15:25:35 | hardware | system | GPU DPR                          | Node c16-2c2s1n2 GPU DPR on Page 0000000000167753|2935874|c16-2c2s1n2
| titan    |3036616| 2016-10-27 20:59:37 | software | system | GPU XID                          | Node c16-5c1s0n2 GPU Xid 61 |2935895|c16-5c1s0n2
| titan    |3036616| 2016-10-27 20:59:37 | hardware | system | GPU DBE                          | Node c16-5c1s0n2 GPU DBE on GPU|2935892|c16-5c1s0n2
| titan    |3035403| 2016-10-28 01:40:12 | hardware | system | GPU DBE                          | Node c18-7c1s3n1 GPU DBE on GPU|2935905|c18-7c1s3n1
| titan    |3014698| 2016-10-28 02:23:10 | software | system | GPU BUS                          | Node c22-1c1s5n0 GPU 0000:02:00.0 off the bus|2935908|c22-1c1s5n0
| titan    |3036994| 2016-10-28 05:39:51 | software | system | GPU XID                          | Node c7-1c2s2n1 GPU Xid 62 PMU communication error|2935917|c7-1c2s2n1
| titan    |3036994| 2016-10-28 05:39:51 | hardware | system | GPU DBE                          | Node c7-1c2s2n1 GPU DBE on GPU|2935914|c7-1c2s2n1
| titan    |3036572| 2016-10-28 05:45:23 | software | system | GPU XID                          | Node c2-2c1s0n0 GPU Xid 43 GPU stopped processing|2935920|c2-2c1s0n0
| titan    |3037031| 2016-10-28 06:04:06 | software | system | GPU XID                          | Node c13-3c2s3n3 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2935929|c13-3c2s3n3
| titan    |3037031| 2016-10-28 06:04:06 | hardware | system | GPU DBE                          | Node c13-3c2s3n3 GPU DBE on GPU|2935926|c13-3c2s3n3
| titan    |3037031| 2016-10-28 06:04:20 | software | system | GPU BUS                          | Node c13-3c2s3n3 GPU 0000:02:00.0 off the bus|2936418|c13-3c2s3n3
| titan    |3036795| 2016-10-28 06:20:46 | hardware | system | Machine Check Exception          | Node c14-2c0s7n1 Core 8 Machine Check Exception Bank 4 Status fe63200001080813 Addr 00000005f84a20d0 Socket 0|2936421|c16-5c1s0n0 c12-5c2s1n3 c14-2c0s7n1
| titan    |3036493| 2016-10-28 06:31:13 | software | system | GPU XID                          | Node c8-2c2s0n3 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2936433|c8-2c2s0n3
| titan    |3036493| 2016-10-28 06:31:13 | hardware | system | GPU DBE                          | Node c8-2c2s0n3 GPU DBE on GPU|2936430|c8-2c2s0n3
| titan    |3036493| 2016-10-28 06:31:14 | hardware | system | GPU DPR                          | Node c8-2c2s0n3 GPU DPR on Page 00000000000cac74|2936625|c8-2c2s0n3
| titan    |3037149| 2016-10-28 06:31:17 | hardware | system | Machine Check Exception          | Node c20-4c1s3n3 Core 0 Machine Check Exception Bank 4 Status fe202000ab080813 Addr 00000002e3787170 Socket 0|2936631|c20-4c1s3n3
| titan    |3037562| 2016-10-28 10:51:32 | hardware | system | GPU DBE                          | Node c12-0c2s1n0 GPU DBE on GPU|2936640|c12-0c2s1n0
| titan    |3037562| 2016-10-28 10:51:37 | software | system | GPU XID                          | Node c12-0c2s1n0 GPU Xid 62 PMU communication error|2936643|c12-0c2s1n0
| titan    |3036802| 2016-10-28 11:33:18 | hardware | system | Machine Check Exception          | Node c0-3c1s4n2 Core 8 Machine Check Exception Bank 4 Status fe2020008e080813 Addr 000000054c2bb960 Socket 0|2936646|c0-3c1s4n2
| titan    |3038002| 2016-10-28 11:36:35 | hardware | system | Machine Check Exception          | Node c7-7c2s0n1 Core 0 Machine Check Exception Bank 4 Status fe5d200010080813 Addr 00000001d883d020 Socket 0|2936649|c7-7c2s0n1
| titan    |3036806| 2016-10-28 13:30:26 | software | system | GPU XID                          | Node c13-2c1s7n2 GPU Xid 62 PMU communication error|2936661|c13-2c1s7n2
| titan    |3036806| 2016-10-28 13:30:26 | hardware | system | GPU DBE                          | Node c13-2c1s7n2 GPU DBE on GPU|2936658|c13-2c1s7n2
| titan    |3036806| 2016-10-28 13:36:41 | hardware | system | Machine Check Exception          | Node c0-7c1s4n1 Core 0 Machine Check Exception Bank 4 Status fe01200010080813 Addr 000000017b94a1a0 Socket 0|2936664|c0-7c1s4n1 c9-2c0s6n2
| titan    |3037991| 2016-10-28 13:47:20 | hardware | system | Machine Check Exception          | Node c13-5c1s7n0 Core 8 Machine Check Exception Bank 4 Status fe70200082080a13 Addr 00000007c9879970 Socket 0|2936670|c13-5c1s7n0
| titan    |3038610| 2016-10-28 13:48:13 | hardware | system | Machine Check Exception          | Node c0-3c2s5n3 Core 8 Machine Check Exception Bank 4 Status fe4b200004080a13 Addr 00000006f7fba8e0 Socket 0|2936673|c0-3c2s5n3
| titan    |3038833| 2016-10-28 15:42:36 | hardware | system | Machine Check Exception          | Node c13-4c0s3n3 Core 0 Machine Check Exception Bank 4 Status fe10200010080a13 Addr 00000002e6a79890 Socket 0|2936685|c13-4c0s3n3
| titan    |3038952| 2016-10-28 16:21:22 | software | system | GPU XID                          | Node c3-0c2s2n0 GPU Xid 69 |2936688|c3-0c2s2n0
| titan    |3036725| 2016-10-28 21:40:44 | software | system | GPU XID                          | Node c20-5c1s2n1 GPU Xid 62 PMU communication error|2936700|c20-5c1s2n1
| titan    |3036725| 2016-10-28 21:40:44 | hardware | system | GPU DBE                          | Node c20-5c1s2n1 GPU DBE on GPU|2936697|c20-5c1s2n1
| titan    |3039321| 2016-10-29 03:03:26 | software | system | GPU XID                          | Node c17-1c2s7n1 GPU Xid 62 PMU communication error|2936721|c17-1c2s7n1
| titan    |3039321| 2016-10-29 03:03:26 | hardware | system | GPU DBE                          | Node c17-1c2s7n1 GPU DBE on GPU|2936718|c17-1c2s7n1
| titan    |3038879| 2016-10-29 07:35:08 | software | system | GPU XID                          | Node c3-0c2s2n0 GPU Xid 69 |2936727|c3-0c2s2n0
| titan    |3036726| 2016-10-29 07:40:20 | hardware | system | GPU DBE                          | Node c17-3c2s4n2 GPU DBE on GPU|2936730|c17-3c2s4n2
| titan    |3036726| 2016-10-29 07:40:24 | software | system | GPU XID                          | Node c17-3c2s4n2 GPU Xid 62 PMU communication error|2936733|c17-3c2s4n2
| titan    |3039130| 2016-10-29 08:05:21 | software | system | GPU XID                          | Node c3-1c1s2n1 GPU Xid 62 PMU communication error|2936739|c3-1c1s2n1
| titan    |3039130| 2016-10-29 08:05:21 | hardware | system | GPU DBE                          | Node c3-1c1s2n1 GPU DBE on GPU|2936736|c3-1c1s2n1
| titan    |3040276| 2016-10-29 08:44:59 | software | system | GPU XID                          | Node c23-4c2s4n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2936745|c23-4c2s4n0
| titan    |3040276| 2016-10-29 08:44:59 | hardware | system | GPU DBE                          | Node c23-4c2s4n0 GPU DBE on GPU|2936742|c23-4c2s4n0
| titan    |3040276| 2016-10-29 08:44:59 | hardware | system | GPU DPR                          | Node c23-4c2s4n0 GPU DPR on Page 0000000000038905|2936793|c23-4c2s4n0
| titan    |3037688| 2016-10-29 13:09:08 | software | system | GPU XID                          | Node c11-3c2s5n0 GPU Xid 62 PMU communication error|2936799|c11-3c2s5n0 c16-2c2s4n0
| titan    |3037688| 2016-10-29 13:09:08 | hardware | system | GPU DBE                          | Node c11-3c2s5n0 GPU DBE on GPU|2936796|c11-3c2s5n0 c16-2c2s4n0
| titan    |3040278| 2016-10-29 14:09:55 | software | system | GPU XID                          | Node c15-3c0s6n1 GPU Xid 32 Invalid or corrupted push buffer stream|2936868|c15-3c0s6n1
| titan    |3040355| 2016-10-29 17:49:24 | hardware | system | Machine Check Exception          | Node c17-0c1s0n0 Core 0 Machine Check Exception Bank 4 Status fe31a00001080a13 Addr 00000003fa7d7820 Socket 0|2936880|c17-0c1s0n0
| titan    |3040370| 2016-10-29 17:49:34 | software | system | GPU XID                          | Node c1-7c1s4n2 GPU Xid 62 PMU communication error|2936886|c1-7c1s4n2
| titan    |3040370| 2016-10-29 17:49:34 | hardware | system | GPU DBE                          | Node c1-7c1s4n2 GPU DBE on GPU|2936883|c1-7c1s4n2
| titan    |3038421| 2016-10-29 18:56:30 | software | system | GPU XID                          | Node c21-1c0s6n3 GPU Xid 43 GPU stopped processing|2936892|c21-1c0s6n3
| titan    |3040900| 2016-10-29 22:31:18 | software | system | GPU XID                          | Node c6-6c1s2n3 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2936901|c6-6c1s2n3
| titan    |3040900| 2016-10-29 22:31:18 | hardware | system | GPU DBE                          | Node c6-6c1s2n3 GPU DBE on GPU|2936898|c6-6c1s2n3
| titan    |3040293| 2016-10-29 22:46:40 | software | system | GPU XID                          | Node c1-7c1s0n1 GPU Xid 32 Invalid or corrupted push buffer stream|2937093|c1-7c1s0n1
| titan    |3014702| 2016-10-29 23:08:57 | software | system | GPU BUS                          | Node c13-1c2s4n0 GPU 0000:02:00.0 off the bus|2937099|c13-1c2s4n0
| titan    |3040427| 2016-10-30 00:06:47 | software | system | GPU XID                          | Node c13-0c2s4n0 GPU Xid 62 PMU communication error|2937108|c13-0c2s4n0
| titan    |3040427| 2016-10-30 00:06:47 | hardware | system | GPU DBE                          | Node c13-0c2s4n0 GPU DBE on GPU|2937105|c13-0c2s4n0
| titan    |3038082| 2016-10-30 01:31:36 | software | system | GPU XID                          | Node c12-0c1s1n0 GPU Xid 62 PMU communication error|2937117|c12-0c1s1n0
| titan    |3038082| 2016-10-30 01:31:36 | hardware | system | GPU DBE                          | Node c12-0c1s1n0 GPU DBE on GPU|2937114|c12-0c1s1n0
| titan    |3040346| 2016-10-30 01:32:59 | software | system | GPU XID                          | Node c1-6c1s2n3 GPU Xid 32 Invalid or corrupted push buffer stream|2937120|c1-6c1s2n3
| titan    |3038082| 2016-10-30 01:42:49 | hardware | system | Machine Check Exception          | Node c24-2c0s7n0 Core 8 Machine Check Exception Bank 4 Status fe76a00040080813 Addr 0000000502185050 Socket 0|2937126|c24-2c0s7n0 c22-5c2s3n2
| titan    |3040294| 2016-10-30 02:27:38 | hardware | system | GPU DBE                          | Node c5-6c2s4n0 GPU DBE on GPU|2937132|c5-6c2s4n0
| titan    |3040294| 2016-10-30 02:27:39 | software | system | GPU XID                          | Node c5-6c2s4n0 GPU Xid 62 PMU communication error|2937135|c5-6c2s4n0
| titan    |3014703| 2016-10-30 02:36:19 | software | system | GPU XID                          | Node c7-1c2s0n0 GPU Xid 62 PMU communication error|2937141|c7-1c2s0n0
| titan    |3014703| 2016-10-30 02:36:19 | hardware | system | GPU DBE                          | Node c7-1c2s0n0 GPU DBE on GPU|2937138|c7-1c2s0n0
| titan    |3040662| 2016-10-30 02:50:07 | hardware | system | Machine Check Exception          | Node c22-5c0s3n0 Core 8 Machine Check Exception Bank 4 Status fe04200067080813 Addr 00000006a7e36970 Socket 0|2937144|c22-5c0s3n0
| titan    |3040296| 2016-10-30 03:49:18 | software | system | GPU XID                          | Node c17-0c1s2n2 GPU Xid 13 Graphics Engine Exception|2937150|c17-0c1s2n2
| titan    |3038083| 2016-10-30 04:47:40 | hardware | system | Machine Check Exception          | Node c5-7c1s7n3 Core 8 Machine Check Exception Bank 4 Status fe01200010080813 Addr 00000007a77a5830 Socket 0|2937168|c5-7c1s7n3 c9-2c2s1n2
| titan    |3041024| 2016-10-30 06:07:17 | software | system | GPU XID                          | Node c3-1c2s0n2 GPU Xid 62 PMU communication error|2937177|c3-1c2s0n2
| titan    |3041024| 2016-10-30 06:07:17 | hardware | system | GPU DBE                          | Node c3-1c2s0n2 GPU DBE on GPU|2937174|c3-1c2s0n2
| titan    |3041247| 2016-10-30 06:19:53 | hardware | system | Machine Check Exception          | Node c5-6c1s7n2 Core 8 Machine Check Exception Bank 4 Status fe00a00089080813 Addr 0000000707ea64a0 Socket 0|2937180|c5-6c1s7n2
| titan    |3038056| 2016-10-30 06:29:04 | software | system | GPU BUS                          | Node c21-4c2s5n0 GPU 0000:02:00.0 off the bus|2937183|c21-4c2s5n0
| titan    |3041640| 2016-10-30 10:20:36 | hardware | system | Machine Check Exception          | Node c0-1c0s5n1 Core 8 Machine Check Exception Bank 4 Status fe67200040080813 Addr 000000074cbd1120 Socket 0|2937186|c0-1c0s5n1 c1-1c1s2n2 c13-7c1s1n2 c9-7c1s6n1
| titan    |3041639| 2016-10-30 10:35:56 | hardware | system | Machine Check Exception          | Node c0-1c1s6n1 Core 0 Machine Check Exception Bank 4 Status fe04200020080a13 Addr 0000000250a75930 Socket 0|2937198|c0-1c1s6n1
| titan    |3041672| 2016-10-30 11:33:32 | hardware | system | Machine Check Exception          | Node c1-1c0s0n3 Core 8 Machine Check Exception Bank 4 Status fe04200002080813 Addr 00000007c3fbe030 Socket 0|2937201|c0-0c1s1n1 c1-1c0s0n3 c11-2c2s3n1
| titan    |3041575| 2016-10-30 11:48:07 | hardware | system | Machine Check Exception          | Node c15-4c2s1n1 Core 0 Machine Check Exception Bank 4 Status fe2020000a080813 Addr 00000002dc63c030 Socket 0|2937213|c15-4c2s1n1
| titan    |3041686| 2016-10-30 11:59:16 | hardware | system | Machine Check Exception          | Node c15-6c0s0n0 Core 0 Machine Check Exception Bank 4 Status fe40200010080813 Addr 00000001dce15ce0 Socket 0|2937216|c15-6c0s0n0 c3-5c1s5n3
| titan    |3040991| 2016-10-31 05:17:44 | software | system | GPU BUS                          | Node c10-1c2s7n1 GPU 0000:02:00.0 off the bus|2937237|c10-1c2s7n1
| titan    |3042175| 2016-10-31 06:04:24 | software | system | GPU BUS                          | Node c19-2c1s5n1 GPU 0000:02:00.0 off the bus|2937240|c19-2c1s5n1
| titan    |3042138| 2016-10-31 10:03:31 | software | system | GPU BUS                          | Node c9-1c2s1n3 GPU 0000:02:00.0 off the bus|2937243|c9-1c2s1n3
| titan    |3042136| 2016-10-31 12:58:28 | software | system | GPU BUS                          | Node c16-0c2s0n0 GPU 0000:02:00.0 off the bus|2937246|c16-0c2s0n0
| titan    |3043955| 2016-10-31 16:37:05 | hardware | system | GPU DPR                          | Node c16-3c0s4n2 GPU DPR on Page 00000000000db570|2937255|c16-3c0s4n2
| titan    |3041245| 2016-10-31 18:35:56 | software | system | GPU XID                          | Node c21-4c2s5n1 GPU Xid 62 PMU communication error|2937261|c21-4c2s5n1
| titan    |3041245| 2016-10-31 18:35:56 | hardware | system | GPU DBE                          | Node c21-4c2s5n1 GPU DBE on GPU|2937258|c21-4c2s5n1
| titan    |3043224| 2016-10-31 22:56:35 | software | system | GPU XID                          | Node c12-2c2s0n3 GPU Xid 62 PMU communication error|2937267|c12-2c2s0n3
| titan    |3043224| 2016-10-31 22:56:35 | hardware | system | GPU DBE                          | Node c12-2c2s0n3 GPU DBE on GPU|2937264|c12-2c2s0n3
| titan    |3043131| 2016-11-01 07:31:21 | software | system | GPU XID                          | Node c15-0c1s6n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2937282|c15-0c1s6n1
| titan    |3043131| 2016-11-01 07:31:21 | hardware | system | GPU DBE                          | Node c15-0c1s6n1 GPU DBE on GPU|2937279|c15-0c1s6n1
| titan    |3038218| 2016-11-01 08:47:33 | software | system | GPU BUS                          | Node c20-1c2s1n2 GPU 0000:02:00.0 off the bus|2937330|c20-1c2s1n2
| titan    |3014707| 2016-11-01 13:34:25 | hardware | system | GPU DBE                          | Node c0-4c2s4n1 GPU DBE on GPU|2937333|c0-4c2s4n1
| titan    |3014707| 2016-11-01 13:34:28 | hardware | system | GPU DPR                          | Node c0-4c2s4n1 GPU DPR on Page 0000000000167754|2937336|c0-4c2s4n1
| titan    |3044825| 2016-11-01 14:33:14 | software | system | GPU BUS                          | Node c23-0c0s5n1 GPU 0000:02:00.0 off the bus|2937339|c23-0c0s5n1
| titan    |3045088| 2016-11-01 15:16:31 | software | system | GPU XID                          | Node c2-1c1s2n1 GPU Xid 13 Graphics Engine Exception|2937345|c2-1c1s2n1
| titan    |3044647| 2016-11-01 15:52:05 | software | system | GPU XID                          | Node c10-0c0s3n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2937477|c10-0c0s3n2
| titan    |3044647| 2016-11-01 15:52:05 | hardware | system | GPU DBE                          | Node c10-0c0s3n2 GPU DBE on GPU|2937474|c10-0c0s3n2
| titan    |3039346| 2016-11-01 17:00:54 | software | system | GPU XID                          | Node c20-1c2s4n2 GPU Xid 62 PMU communication error|2937543|c20-1c2s4n2
| titan    |3039346| 2016-11-01 17:00:54 | hardware | system | GPU DBE                          | Node c20-1c2s4n2 GPU DBE on GPU|2937540|c20-1c2s4n2
| titan    |3045420| 2016-11-01 19:44:37 | software | system | GPU BUS                          | Node c13-3c2s2n1 GPU 0000:02:00.0 off the bus|2937546|c13-3c2s2n1
| titan    |3044777| 2016-11-01 21:34:09 | software | system | GPU XID                          | Node c0-5c2s1n1 GPU Xid 61 |2937552|c0-5c2s1n1
| titan    |3044658| 2016-11-02 00:57:32 | hardware | system | GPU DBE                          | Node c20-3c2s0n0 GPU DBE on GPU|2937558|c20-3c2s0n0
| titan    |3044495| 2016-11-02 03:02:46 | software | system | GPU XID                          | Node c3-0c2s2n0 GPU Xid 69 |2937564|c3-0c2s2n0
| titan    |3045821| 2016-11-02 07:21:22 | software | system | GPU BUS                          | Node c18-3c2s1n1 GPU 0000:02:00.0 off the bus|2937573|c18-3c2s1n1
| titan    |3045283| 2016-11-02 09:39:12 | software | system | GPU BUS                          | Node c17-3c2s2n1 GPU 0000:02:00.0 off the bus|2937582|c17-3c2s2n1
| titan    |3045058| 2016-11-02 11:19:31 | software | system | GPU XID                          | Node c22-3c1s0n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2937603|c22-3c1s0n1
| titan    |3045058| 2016-11-02 11:19:31 | hardware | system | GPU DBE                          | Node c22-3c1s0n1 GPU DBE on GPU|2937600|c22-3c1s0n1
| titan    |3045478| 2016-11-02 12:21:49 | software | system | GPU BUS                          | Node c5-3c2s4n2 GPU 0000:02:00.0 off the bus|2937795|c5-3c2s4n2
| titan    |3045062| 2016-11-02 14:52:03 | software | system | GPU XID                          | Node c22-1c1s5n1 GPU Xid 44 Graphics Engine fault during context switch|2937813|c22-1c1s5n1
| titan    |3046378| 2016-11-02 14:58:58 | software | system | GPU BUS                          | Node c19-1c1s2n3 GPU 0000:02:00.0 off the bus|2937816|c19-1c1s2n3
| titan    |3046261| 2016-11-02 15:04:22 | hardware | system | Machine Check Exception          | Node c22-2c1s4n2 Core 8 Machine Check Exception Bank 4 Status fe0820008b080a13 Addr 00000006ca1b98a0 Socket 0|2937819|c22-2c1s4n2 c14-5c1s6n2
| titan    |3046643| 2016-11-02 17:45:47 | software | system | GPU XID                          | Node c11-0c2s4n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2937849|c11-0c2s4n0
| titan    |3046643| 2016-11-02 17:45:47 | hardware | system | GPU DBE                          | Node c11-0c2s4n0 GPU DBE on GPU|2937846|c11-0c2s4n0
| titan    |3047097| 2016-11-02 21:37:38 | hardware | system | Machine Check Exception          | Node c10-3c0s7n2 Core 0 Machine Check Exception Bank 4 Status fe76a00080080813 Addr 00000002daf90ba0 Socket 0|2938233|c10-3c0s7n2
| titan    |3047101| 2016-11-02 21:45:20 | hardware | system | Machine Check Exception          | Node c16-6c1s4n3 Core 0 Machine Check Exception Bank 4 Status fe40200010080813 Addr 0000000172febc70 Socket 0|2938236|c16-6c1s4n3
| titan    |3043116| 2016-11-02 22:32:57 | software | system | GPU BUS                          | Node c24-3c2s2n3 GPU 0000:02:00.0 off the bus|2938239|c24-3c2s2n3
| titan    |3046956| 2016-11-02 22:35:41 | software | system | GPU XID                          | Node c15-4c2s6n1 GPU Xid 62 PMU communication error|2938245|c15-4c2s6n1
| titan    |3046956| 2016-11-02 22:35:41 | hardware | system | GPU DBE                          | Node c15-4c2s6n1 GPU DBE on GPU|2938242|c15-4c2s6n1
| titan    |3047007| 2016-11-02 23:02:51 | hardware | system | Machine Check Exception          | Node c9-2c2s1n1 Core 8 Machine Check Exception Bank 4 Status fe40200014080813 Addr 00000006b7b401e0 Socket 0|2938248|c18-7c0s4n3 c9-2c2s1n1
| titan    |3045376| 2016-11-03 01:27:57 | hardware | system | Machine Check Exception          | Node c17-5c0s1n1 Core 0 Machine Check Exception Bank 4 Status fe05200040080813 Addr 00000002c85fd0f0 Socket 0|2938254|c17-5c0s1n1
| titan    |3044050| 2016-11-03 06:07:31 | software | system | GPU BUS                          | Node c3-6c2s2n1 GPU 0000:02:00.0 off the bus|2938257|c3-6c2s2n1
| titan    |3046823| 2016-11-03 07:47:33 | software | system | GPU XID                          | Node c4-4c2s6n1 GPU Xid 62 PMU communication error|2938275|c4-4c2s6n1
| titan    |3046823| 2016-11-03 07:47:33 | hardware | system | GPU DBE                          | Node c4-4c2s6n1 GPU DBE on GPU|2938272|c4-4c2s6n1
| titan    |3040743| 2016-11-03 08:10:14 | software | system | GPU BUS                          | Node c12-0c2s7n2 GPU 0000:02:00.0 off the bus|2938278|c12-0c2s7n2
| titan    |3044817| 2016-11-03 08:14:15 | software | system | GPU XID                          | Node c12-6c1s4n1 GPU Xid 62 PMU communication error|2938284|c12-6c1s4n1
| titan    |3044817| 2016-11-03 08:14:15 | hardware | system | GPU DBE                          | Node c12-6c1s4n1 GPU DBE on GPU|2938281|c12-6c1s4n1
| titan    |3044833| 2016-11-03 08:14:39 | software | system | GPU XID                          | Node c23-4c2s7n2 GPU Xid 62 PMU communication error|2938290|c23-4c2s7n2
| titan    |3044833| 2016-11-03 08:14:39 | hardware | system | GPU DBE                          | Node c23-4c2s7n2 GPU DBE on GPU|2938287|c23-4c2s7n2
| titan    |3046328| 2016-11-03 09:52:32 | software | system | GPU XID                          | Node c19-1c0s0n1 GPU Xid 13 Graphics Engine Exception|2938299|c24-0c1s2n3 c18-0c1s1n2 c19-1c0s0n1 c23-1c0s2n2 c17-0c2s5n1
| titan    |3047389| 2016-11-03 10:58:26 | hardware | system | GPU DPR                          | Node c5-4c0s3n0 GPU DPR on Page 0000000000066a2b|2938317|c5-4c0s3n0
| titan    |3047891| 2016-11-03 12:54:38 | hardware | system | Machine Check Exception          | Node c11-7c1s3n0 Core 0 Machine Check Exception Bank 4 Status fe1ba00040080813 Addr 000000019245e5c0 Socket 0|2938353|c13-6c1s7n0 c11-7c2s7n2 c11-7c1s3n0
| titan    |3047313| 2016-11-03 13:06:52 | hardware | system | Machine Check Exception          | Node c9-4c1s6n2 Core 8 Machine Check Exception Bank 4 Status fe76a00040080813 Addr 0000000745639db0 Socket 0|2938362|c7-5c0s7n3 c9-4c1s6n2
| titan    |3047425| 2016-11-03 13:16:16 | hardware | system | Machine Check Exception          | Node c24-1c0s5n1 Core 0 Machine Check Exception Bank 4 Status fe40200014080813 Addr 00000001ebdbd9b0 Socket 0|2938368|c24-1c0s5n1
| titan    |3046328| 2016-11-03 14:49:28 | software | system | GPU BUS                          | Node c23-1c2s7n0 GPU 0000:02:00.0 off the bus|2938413|c23-1c2s7n0
| titan    |3048043| 2016-11-03 15:48:25 | software | system | GPU XID                          | Node c15-2c2s2n3 GPU Xid 62 PMU communication error|2938431|c15-2c2s2n3
| titan    |3048043| 2016-11-03 15:48:25 | hardware | system | GPU DBE                          | Node c15-2c2s2n3 GPU DBE on GPU|2938428|c15-2c2s2n3
| titan    |3047423| 2016-11-03 18:06:37 | software | system | GPU XID                          | Node c9-4c2s7n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2938443|c9-4c2s7n0
| titan    |3047423| 2016-11-03 18:06:37 | hardware | system | GPU DBE                          | Node c9-4c2s7n0 GPU DBE on GPU|2938440|c9-4c2s7n0
| titan    |3048334| 2016-11-03 19:45:42 | software | system | GPU XID                          | Node c24-4c2s2n0 GPU Xid 62 PMU communication error|2938638|c24-4c2s2n0
| titan    |3048334| 2016-11-03 19:45:42 | hardware | system | GPU DBE                          | Node c24-4c2s2n0 GPU DBE on GPU|2938635|c24-4c2s2n0
| titan    |3048354| 2016-11-04 00:47:51 | hardware | system | Machine Check Exception          | Node c3-7c2s3n2 Core 0 Machine Check Exception Bank 4 Status fe5c200002080a13 Addr 000000040e048420 Socket 0|2938641|c3-7c2s3n2
| titan    |3048306| 2016-11-04 06:57:46 | software | system | GPU BUS                          | Node c10-0c1s2n1 GPU 0000:02:00.0 off the bus|2938644|c10-0c1s2n1
| titan    |3048168| 2016-11-04 14:02:55 | software | system | GPU BUS                          | Node c9-2c2s1n0 GPU 0000:02:00.0 off the bus|2938647|c9-2c2s1n0
| titan    |3048693| 2016-11-04 18:30:22 | hardware | system | GPU DBE                          | Node c15-1c1s0n1 GPU DBE on GPU|2938668|c15-1c1s0n1
| titan    |3048693| 2016-11-04 18:30:24 | software | system | GPU XID                          | Node c15-1c1s0n1 GPU Xid 62 PMU communication error|2938671|c15-1c1s0n1
| titan    |3048974| 2016-11-04 18:36:27 | software | system | GPU XID                          | Node c10-4c2s0n2 GPU Xid 61 |2938677|c10-4c2s0n2
| titan    |3048974| 2016-11-04 18:36:27 | hardware | system | GPU DBE                          | Node c10-4c2s0n2 GPU DBE on GPU|2938674|c10-4c2s0n2
| titan    |3050801| 2016-11-05 12:13:25 | software | system | GPU XID                          | Node c13-6c1s0n3 GPU Xid 13 Graphics Engine Exception|2938704|c13-6c1s0n3
| titan    |3051430| 2016-11-06 01:36:35 | software | system | GPU BUS                          | Node c13-2c2s4n3 GPU 0000:02:00.0 off the bus|2938719|c13-2c2s4n3
| titan    |3051429| 2016-11-06 02:52:38 | hardware | system | GPU DBE                          | Node c16-0c2s4n2 GPU DBE on GPU|2938722|c16-0c2s4n2
| titan    |3051429| 2016-11-06 02:52:39 | software | system | GPU XID                          | Node c16-0c2s4n2 GPU Xid 62 PMU communication error|2938725|c16-0c2s4n2
| titan    |3051435| 2016-11-06 03:13:03 | hardware | system | Machine Check Exception          | Node c1-0c2s6n0 MCE Threshold CPU 0|2938728|c1-0c2s6n0
| titan    |3051435| 2016-11-06 03:13:04 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2938731|c1-0c2s6n0
| titan    |3051441| 2016-11-06 05:48:19 | software | system | GPU XID                          | Node c24-0c1s2n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|2938737|c24-0c1s2n1
| titan    |3051441| 2016-11-06 05:48:19 | hardware | system | GPU DBE                          | Node c24-0c1s2n1 GPU DBE on GPU|2938734|c24-0c1s2n1
| titan    |3051441| 2016-11-06 05:50:23 | software | system | GPU BUS                          | Node c24-0c1s2n1 GPU 0000:02:00.0 off the bus|2938761|c24-0c1s2n1
| titan    |3052150| 2016-11-06 07:53:26 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|2938767|c11-7c0s6n1
| titan    |3052150| 2016-11-06 07:53:26 | hardware | system | Machine Check Exception          | Node c11-7c0s6n1 MCE Threshold CPU 0|2938764|c11-7c0s6n1
| titan    |3051576| 2016-11-06 09:43:52 | software | system | GPU BUS                          | Node c7-6c2s2n0 GPU 0000:02:00.0 off the bus|2938770|c7-6c2s2n0
| titan    |3052523| 2016-11-06 09:48:45 | hardware | system | Machine Check Exception          | Node c24-4c1s7n2 Core 0 Machine Check Exception Bank 4 Status fe00a0005c080813 Addr 00000003d71e0d20 Socket 0|2938773|c2-0c1s3n3 c24-4c1s7n2
| titan    |3051626| 2016-11-06 10:12:11 | software | system | GPU BUS                          | Node c22-1c2s7n0 GPU 0000:02:00.0 off the bus|2938779|c22-1c2s7n0
| titan    |3051626| 2016-11-06 10:18:59 | software | system | GPU XID                          | Node c22-1c2s7n0 GPU Xid 62 PMU communication error|2938782|c22-1c2s7n0
